lr,momentum,optimizers,regularization,weightdecay,job_id,objective,timestamp_submit,timestamp_gather,timestamp_start,timestamp_end
0.002236068,0.525,rmsprop,0.316227766,0.0001,1,0.8182,0.03588414192199707,1011.9990084171295,0.040238380432128906,1011.996551990509
0.0011317251236871192,0.20016089148262806,rmsprop,1.08096486186825,9.357369282664379e-05,6,0.872,0.03594660758972168,1012.0830421447754,0.04022812843322754,1012.0811791419983
0.004733439719600509,0.870462360270509,rmsprop,0.03128860724084489,1.7670154693007524e-05,5,0.7022,0.03593611717224121,1014.0410599708557,0.0402369499206543,1014.0387856960297
1.2248878599052346e-05,0.7558769815710428,rmsprop,1.966729086197734,0.00015453997776716303,7,0.8922,0.03595685958862305,1016.9770512580872,0.04025578498840332,1016.9744071960449
0.08849023773335002,0.16858796623599293,rmsprop,0.02309145773625245,1.7142267169660015e-05,3,0.2572,0.03591442108154297,1020.7505919933319,0.040241241455078125,1020.7486026287079
2.1494833714382638e-05,0.9199873725491213,rmsprop,0.13663120822382727,4.5547059284731695e-05,2,0.9208,0.03590226173400879,1022.9659299850464,0.040224552154541016,1022.9637496471405
3.716373578041473e-05,0.8554095433848531,rmsprop,0.02111737196577346,0.00011553014642794446,4,0.9226,0.03592514991760254,1038.7624726295471,0.04024958610534668,1038.7596850395203
0.03203990898633374,0.3969064449487052,rmsprop,0.10202008428415592,3.825420073451351e-05,8,0.4582,1012.0610094070435,2017.526643037796,1012.0631203651428,2017.5233092308044
0.004774406032512971,0.12388650015170355,rmsprop,0.11046532127287974,1.2223057536844987e-05,9,0.8472,1012.1218972206116,2019.9250395298004,1012.1238265037537,2019.9221739768982
0.27445368795323677,0.6127589267318716,rmsprop,0.5345548543473845,3.700144279867151e-05,10,0.1064,1014.0800430774689,2022.7218964099884,1014.0814900398254,2022.7189922332764
0.0026126067393085245,0.550996789176614,rmsprop,7.937196630938846,0.00017142484331561834,11,0.8008,1017.0163524150848,2030.2693412303925,1017.0181474685669,2030.2667775154114
0.02254381239968307,0.18222043557422815,rmsprop,0.4053820774915685,9.551863818798713e-05,13,0.4036,1023.1437706947327,2040.557026386261,1023.1457569599152,2040.5546875
1.1509870673368802e-05,0.5859086764677394,rmsprop,2.395240497081442,0.0001365785108185734,12,0.8602,1020.790693283081,2041.3314871788025,1020.7923421859741,2041.3297762870789
0.00018170100960273176,0.44630513996333754,rmsprop,0.0990449427315621,0.00044212490897997724,14,0.8942,1038.8023252487183,2079.999864578247,1038.8045341968536,2079.997679233551
